ID,Paymethod,LocalBilltype,Customer_Segments,Trips_To_The_Website_Yr,Avg_Spend_Per_Store_Visit,Customer_Loyality_Code,Number_Of_Transactions_Current_Year
3067.000000,CC,FreeLocal,High Income Families,31.000000,136.470000,2.000000,9.000000
3068.000000,CH,Budget,Low Value and No Kids,4.000000,13.740000,1.000000,4.000000
3071.000000,CC,Budget,High Income Families,46.000000,206.080000,4.000000,12.000000
3077.000000,CC,FreeLocal,High Income Families,12.000000,46.420000,1.000000,6.000000
3078.000000,CC,Budget,High Income Families,12.000000,32.190000,4.000000,13.000000
3081.000000,CC,Budget,High Income Families,7.000000,13.940000,1.000000,10.000000
3082.000000,CC,Budget,High Income Families,10.000000,38.960000,1.000000,5.000000
3083.000000,CC,Budget,High Income Families,3.000000,6.330000,2.000000,5.000000
3084.000000,Auto,FreeLocal,Married No Kids,14.000000,49.920000,4.000000,9.000000
3085.000000,CC,Budget,High Income Families,40.000000,178.360000,3.000000,11.000000
3089.000000,CC,FreeLocal,High Income Families,7.000000,22.900000,2.000000,6.000000
3092.000000,CC,Budget,High Income Families,8.000000,25.660000,1.000000,7.000000
3094.000000,CH,Budget,Low Value and No Kids,12.000000,39.330000,3.000000,10.000000
3099.000000,CC,Budget,High Income Families,29.000000,104.640000,1.000000,15.000000
3103.000000,Auto,Budget,Married No Kids,13.000000,40.480000,4.000000,11.000000
3104.000000,CC,Budget,High Income Families,6.000000,10.340000,4.000000,8.000000
3105.000000,CC,Budget,High Income Families,3.000000,11.190000,4.000000,2.000000
3106.000000,CC,FreeLocal,High Income Families,41.000000,179.930000,4.000000,13.000000
3108.000000,Auto,Budget,Married No Kids,17.000000,58.090000,2.000000,14.000000
3111.000000,CC,Budget,High Income Families,9.000000,20.260000,4.000000,11.000000
3114.000000,Auto,FreeLocal,Married No Kids,16.000000,52.220000,1.000000,15.000000
3115.000000,CC,Budget,High Income Families,17.000000,57.060000,1.000000,14.000000
3118.000000,CC,FreeLocal,High Income Families,10.000000,44.950000,2.000000,2.000000
3119.000000,Auto,Budget,Married No Kids,11.000000,34.910000,2.000000,11.000000
3123.000000,CH,Budget,Low Value and No Kids,10.000000,27.200000,4.000000,11.000000
3125.000000,CC,Budget,High Income Families,13.000000,58.080000,4.000000,3.000000
3130.000000,CC,FreeLocal,High Income Families,8.000000,13.010000,4.000000,13.000000
3135.000000,Auto,Budget,Married No Kids,10.000000,28.110000,2.000000,11.000000
3138.000000,CH,FreeLocal,Low Value and No Kids,10.000000,36.840000,4.000000,7.000000
3140.000000,CH,Budget,Low Value and No Kids,8.000000,8.790000,1.000000,15.000000
3143.000000,CC,Budget,High Income Families,10.000000,23.720000,3.000000,14.000000
3144.000000,CC,FreeLocal,High Income Families,8.000000,25.580000,4.000000,6.000000
3145.000000,CC,FreeLocal,High Income Families,5.000000,10.350000,2.000000,8.000000
3152.000000,CC,FreeLocal,High Income Families,14.000000,57.250000,1.000000,5.000000
3153.000000,CC,FreeLocal,High Income Families,8.000000,10.620000,4.000000,15.000000
3155.000000,Auto,Budget,Married No Kids,21.000000,95.100000,3.000000,6.000000
3156.000000,CC,Budget,High Income Families,4.000000,22.150000,3.000000,0.000000
3157.000000,CC,FreeLocal,High Income Families,12.000000,32.090000,4.000000,13.000000
3158.000000,CH,Budget,Low Value and No Kids,5.000000,17.420000,2.000000,3.000000
3161.000000,Auto,FreeLocal,Married No Kids,24.000000,90.180000,1.000000,15.000000
3162.000000,CC,Budget,High Income Families,17.000000,70.650000,2.000000,8.000000
3165.000000,Auto,FreeLocal,Married No Kids,15.000000,63.280000,1.000000,3.000000
3166.000000,Auto,FreeLocal,Married No Kids,7.000000,30.950000,1.000000,3.000000
3167.000000,CH,FreeLocal,Low Value and No Kids,5.000000,8.850000,1.000000,9.000000
3168.000000,CC,Budget,High Income Families,32.000000,144.660000,3.000000,7.000000
3169.000000,CC,Budget,High Income Families,21.000000,93.610000,1.000000,5.000000
3170.000000,Auto,FreeLocal,Married No Kids,35.000000,151.610000,1.000000,11.000000
3171.000000,CC,FreeLocal,High Income Families,5.000000,8.970000,1.000000,8.000000
3172.000000,Auto,FreeLocal,Married No Kids,5.000000,11.650000,2.000000,7.000000
3174.000000,Auto,Budget,Married No Kids,56.000000,252.530000,1.000000,13.000000
3175.000000,CC,FreeLocal,High Income Families,7.000000,26.690000,4.000000,2.000000
3176.000000,CC,Budget,High Income Families,11.000000,39.620000,4.000000,9.000000
3177.000000,CC,Budget,High Income Families,8.000000,25.140000,2.000000,3.000000
3179.000000,CC,FreeLocal,High Income Families,25.000000,103.520000,1.000000,11.000000
3180.000000,CC,Budget,High Income Families,54.000000,258.290000,4.000000,2.000000
3183.000000,CH,Budget,Low Value and No Kids,22.000000,80.470000,3.000000,10.000000
3186.000000,Auto,Budget,Married No Kids,4.000000,7.750000,3.000000,6.000000
3188.000000,CC,FreeLocal,High Income Families,6.000000,22.820000,4.000000,4.000000
3189.000000,CC,Budget,High Income Families,56.000000,256.700000,1.000000,11.000000
3190.000000,CC,FreeLocal,High Income Families,28.000000,113.480000,2.000000,14.000000
3194.000000,CC,Budget,High Income Families,6.000000,29.900000,4.000000,1.000000
3195.000000,CC,Budget,High Income Families,25.000000,104.730000,3.000000,9.000000
3196.000000,Auto,FreeLocal,Married No Kids,9.000000,25.180000,3.000000,9.000000
3197.000000,CC,FreeLocal,High Income Families,9.000000,17.710000,2.000000,13.000000
3204.000000,CC,Budget,High Income Families,23.000000,112.720000,2.000000,0.000000
3206.000000,Auto,FreeLocal,Married No Kids,27.000000,118.000000,2.000000,10.000000
3207.000000,CH,Budget,Low Value and No Kids,9.000000,27.290000,1.000000,9.000000
3209.000000,Auto,FreeLocal,Married No Kids,9.000000,32.430000,4.000000,5.000000
3210.000000,CC,FreeLocal,High Income Families,43.000000,192.530000,2.000000,11.000000
3212.000000,CH,Budget,Low Value and No Kids,19.000000,77.000000,1.000000,4.000000
3216.000000,CC,Budget,High Income Families,8.000000,19.780000,2.000000,10.000000
3219.000000,CC,Budget,High Income Families,4.000000,6.740000,2.000000,8.000000
3222.000000,Auto,FreeLocal,Married No Kids,25.000000,106.100000,1.000000,9.000000
3223.000000,CH,FreeLocal,Low Value and No Kids,9.000000,37.730000,1.000000,4.000000
3225.000000,CH,FreeLocal,Low Value and No Kids,5.000000,12.580000,3.000000,6.000000
3226.000000,Auto,Budget,Married No Kids,11.000000,50.500000,1.000000,1.000000
3228.000000,CH,FreeLocal,Low Value and No Kids,0.000000,1.460000,2.000000,0.000000
3232.000000,CC,FreeLocal,High Income Families,6.000000,8.530000,3.000000,5.000000
3236.000000,Auto,Budget,Married No Kids,7.000000,23.030000,4.000000,3.000000
3237.000000,Auto,Budget,Married No Kids,0.000000,0.970000,1.000000,0.000000
3239.000000,CH,Budget,Low Value and No Kids,5.000000,24.440000,3.000000,1.000000
3241.000000,CC,Budget,High Income Families,14.000000,43.340000,4.000000,11.000000
3242.000000,CC,FreeLocal,High Income Families,17.000000,83.390000,1.000000,1.000000
3243.000000,CC,Budget,High Income Families,3.000000,5.010000,4.000000,2.000000
3244.000000,Auto,FreeLocal,Married No Kids,26.000000,106.500000,4.000000,10.000000
3251.000000,CC,Budget,High Income Families,21.000000,82.430000,3.000000,11.000000
3253.000000,CC,Budget,High Income Families,3.000000,5.350000,1.000000,6.000000
3254.000000,CC,FreeLocal,High Income Families,22.000000,99.730000,3.000000,4.000000
3259.000000,Auto,Budget,Married No Kids,5.000000,9.510000,3.000000,7.000000
3261.000000,CC,Budget,High Income Families,27.000000,106.300000,3.000000,14.000000
3264.000000,CC,FreeLocal,High Income Families,22.000000,96.430000,2.000000,7.000000
3268.000000,CC,Budget,High Income Families,6.000000,6.870000,2.000000,11.000000
3269.000000,CC,FreeLocal,High Income Families,9.000000,13.240000,4.000000,15.000000
3272.000000,CC,Budget,High Income Families,6.000000,25.490000,2.000000,2.000000
3278.000000,CH,FreeLocal,Low Value and No Kids,18.000000,76.070000,1.000000,3.000000
3279.000000,CC,Budget,High Income Families,21.000000,85.960000,2.000000,11.000000
3280.000000,CH,Budget,Low Value and No Kids,8.000000,37.150000,1.000000,2.000000
3281.000000,Auto,Budget,Married No Kids,6.000000,9.010000,1.000000,10.000000
3282.000000,CC,FreeLocal,High Income Families,9.000000,40.910000,2.000000,2.000000
3283.000000,CC,Budget,High Income Families,6.000000,8.960000,2.000000,9.000000
3285.000000,CH,Budget,Low Value and No Kids,29.000000,117.260000,2.000000,10.000000
3288.000000,CC,Budget,High Income Families,22.000000,87.400000,2.000000,11.000000
3291.000000,CH,FreeLocal,Low Value and No Kids,4.000000,8.760000,4.000000,7.000000
3294.000000,CC,FreeLocal,High Income Families,3.000000,15.200000,1.000000,0.000000
3295.000000,Auto,FreeLocal,Married No Kids,18.000000,60.350000,1.000000,14.000000
3296.000000,CH,Budget,Low Value and No Kids,6.000000,5.210000,3.000000,12.000000
3297.000000,CC,FreeLocal,High Income Families,25.000000,97.050000,3.000000,14.000000
3298.000000,CC,Budget,High Income Families,14.000000,40.070000,3.000000,15.000000
3300.000000,CC,Budget,High Income Families,8.000000,9.020000,2.000000,15.000000
3301.000000,CC,Budget,High Income Families,11.000000,40.230000,2.000000,7.000000
3302.000000,Auto,Budget,Married No Kids,7.000000,10.740000,1.000000,12.000000
3303.000000,CC,FreeLocal,High Income Families,29.000000,126.550000,1.000000,8.000000
3306.000000,CH,Budget,Low Value and No Kids,26.000000,114.200000,4.000000,8.000000
3307.000000,CC,Budget,High Income Families,3.000000,6.210000,1.000000,4.000000
3308.000000,CC,Budget,High Income Families,22.000000,87.460000,4.000000,11.000000
3310.000000,Auto,FreeLocal,Married No Kids,2.000000,11.520000,2.000000,0.000000
3311.000000,CC,FreeLocal,High Income Families,31.000000,136.470000,4.000000,9.000000
3312.000000,CH,Budget,Low Value and No Kids,4.000000,13.740000,2.000000,4.000000
3315.000000,CC,Budget,High Income Families,46.000000,206.080000,3.000000,12.000000
3317.000000,CC,FreeLocal,High Income Families,4.000000,11.320000,2.000000,1.000000
3321.000000,CC,FreeLocal,High Income Families,12.000000,46.420000,3.000000,6.000000
3322.000000,CC,Budget,High Income Families,12.000000,32.190000,4.000000,13.000000
3325.000000,CC,Budget,High Income Families,7.000000,13.940000,4.000000,10.000000
3326.000000,CC,Budget,High Income Families,10.000000,38.960000,2.000000,5.000000
3327.000000,CC,Budget,High Income Families,3.000000,6.330000,2.000000,5.000000
3328.000000,Auto,FreeLocal,Married No Kids,14.000000,49.920000,3.000000,9.000000
3329.000000,CC,Budget,High Income Families,40.000000,178.360000,1.000000,11.000000
3333.000000,CC,FreeLocal,High Income Families,7.000000,22.900000,4.000000,6.000000
3336.000000,CC,Budget,High Income Families,8.000000,25.660000,2.000000,7.000000
3338.000000,CH,Budget,Low Value and No Kids,12.000000,39.330000,3.000000,10.000000
3343.000000,CC,Budget,High Income Families,29.000000,104.640000,3.000000,15.000000
3347.000000,Auto,Budget,Married No Kids,13.000000,40.480000,2.000000,11.000000
3348.000000,CC,Budget,High Income Families,6.000000,10.340000,4.000000,8.000000
3349.000000,CC,Budget,High Income Families,3.000000,11.190000,2.000000,2.000000
3350.000000,CC,FreeLocal,High Income Families,41.000000,179.930000,4.000000,13.000000
3352.000000,Auto,Budget,Married No Kids,17.000000,58.090000,4.000000,14.000000
3355.000000,CC,Budget,High Income Families,9.000000,20.260000,2.000000,11.000000
3358.000000,Auto,FreeLocal,Married No Kids,16.000000,52.220000,3.000000,15.000000
3359.000000,CC,Budget,High Income Families,17.000000,57.060000,1.000000,14.000000
3362.000000,CC,FreeLocal,High Income Families,10.000000,44.950000,3.000000,2.000000
3363.000000,Auto,Budget,Married No Kids,11.000000,34.910000,1.000000,11.000000
3367.000000,CH,Budget,Low Value and No Kids,10.000000,27.200000,4.000000,11.000000
3369.000000,CC,Budget,High Income Families,13.000000,58.080000,3.000000,3.000000
3374.000000,CC,FreeLocal,High Income Families,8.000000,13.010000,3.000000,13.000000
3379.000000,Auto,Budget,Married No Kids,10.000000,28.110000,1.000000,11.000000
3382.000000,CH,FreeLocal,Low Value and No Kids,10.000000,36.840000,4.000000,7.000000
3384.000000,CH,Budget,Low Value and No Kids,8.000000,8.790000,1.000000,15.000000
3387.000000,CC,Budget,High Income Families,10.000000,23.720000,2.000000,14.000000
3388.000000,CC,FreeLocal,High Income Families,8.000000,25.580000,3.000000,6.000000
3389.000000,CC,FreeLocal,High Income Families,5.000000,10.350000,2.000000,8.000000
3396.000000,CC,FreeLocal,High Income Families,14.000000,57.250000,4.000000,5.000000
3397.000000,CC,FreeLocal,High Income Families,8.000000,10.620000,3.000000,15.000000
3399.000000,Auto,Budget,Married No Kids,21.000000,95.100000,2.000000,6.000000
3400.000000,CC,Budget,High Income Families,4.000000,22.150000,4.000000,0.000000
3401.000000,CC,FreeLocal,High Income Families,12.000000,32.090000,2.000000,13.000000
3402.000000,CH,Budget,Low Value and No Kids,5.000000,17.420000,2.000000,3.000000
3405.000000,Auto,FreeLocal,Married No Kids,24.000000,90.180000,3.000000,15.000000
3406.000000,CC,Budget,High Income Families,17.000000,70.650000,1.000000,8.000000
3409.000000,Auto,FreeLocal,Married No Kids,15.000000,63.280000,4.000000,3.000000
3410.000000,Auto,FreeLocal,Married No Kids,7.000000,30.950000,3.000000,3.000000
3411.000000,CH,FreeLocal,Low Value and No Kids,5.000000,8.850000,3.000000,9.000000
3412.000000,CC,Budget,High Income Families,32.000000,144.660000,2.000000,7.000000
3413.000000,CC,Budget,High Income Families,21.000000,93.610000,1.000000,5.000000
3414.000000,Auto,FreeLocal,Married No Kids,35.000000,151.610000,4.000000,11.000000
3415.000000,CC,FreeLocal,High Income Families,5.000000,8.970000,2.000000,8.000000
3416.000000,Auto,FreeLocal,Married No Kids,5.000000,11.650000,1.000000,7.000000
3418.000000,Auto,Budget,Married No Kids,56.000000,252.530000,1.000000,13.000000
3419.000000,CC,FreeLocal,High Income Families,7.000000,26.690000,1.000000,2.000000
3420.000000,CC,Budget,High Income Families,11.000000,39.620000,4.000000,9.000000
3423.000000,CC,FreeLocal,High Income Families,25.000000,103.520000,4.000000,11.000000
3424.000000,CC,Budget,High Income Families,54.000000,258.290000,4.000000,2.000000
3425.000000,CC,FreeLocal,High Income Families,33.000000,149.260000,4.000000,7.000000
3427.000000,CH,Budget,Low Value and No Kids,22.000000,80.470000,1.000000,10.000000
3430.000000,Auto,Budget,Married No Kids,4.000000,7.750000,4.000000,6.000000
3432.000000,CC,FreeLocal,High Income Families,6.000000,22.820000,3.000000,4.000000
3433.000000,CC,Budget,High Income Families,56.000000,256.700000,1.000000,11.000000
3434.000000,CC,FreeLocal,High Income Families,28.000000,113.480000,4.000000,14.000000
3438.000000,CC,Budget,High Income Families,6.000000,29.900000,4.000000,1.000000
3439.000000,CC,Budget,High Income Families,25.000000,104.730000,2.000000,9.000000
3440.000000,Auto,FreeLocal,Married No Kids,9.000000,25.180000,3.000000,9.000000
3441.000000,CC,FreeLocal,High Income Families,9.000000,17.710000,2.000000,13.000000
3448.000000,CC,Budget,High Income Families,23.000000,112.720000,4.000000,0.000000
3450.000000,Auto,FreeLocal,Married No Kids,27.000000,118.000000,4.000000,10.000000
3451.000000,CH,Budget,Low Value and No Kids,9.000000,27.290000,1.000000,9.000000
3453.000000,Auto,FreeLocal,Married No Kids,9.000000,32.430000,1.000000,5.000000
3454.000000,CC,FreeLocal,High Income Families,43.000000,192.530000,1.000000,11.000000
3456.000000,CH,Budget,Low Value and No Kids,19.000000,77.000000,4.000000,4.000000
3460.000000,CC,Budget,High Income Families,8.000000,19.780000,2.000000,10.000000
3463.000000,CC,Budget,High Income Families,4.000000,6.740000,2.000000,8.000000
3466.000000,Auto,FreeLocal,Married No Kids,25.000000,106.100000,4.000000,9.000000
3467.000000,CH,FreeLocal,Low Value and No Kids,9.000000,37.730000,3.000000,4.000000
3469.000000,CH,FreeLocal,Low Value and No Kids,5.000000,12.580000,3.000000,6.000000
3470.000000,Auto,Budget,Married No Kids,11.000000,50.500000,2.000000,1.000000
3476.000000,CC,FreeLocal,High Income Families,6.000000,8.530000,2.000000,5.000000
3480.000000,Auto,Budget,Married No Kids,7.000000,23.030000,4.000000,3.000000
3481.000000,Auto,Budget,Married No Kids,0.000000,0.970000,4.000000,0.000000
3483.000000,CH,Budget,Low Value and No Kids,5.000000,24.440000,2.000000,1.000000
3485.000000,CC,Budget,High Income Families,14.000000,43.340000,2.000000,11.000000
3486.000000,CC,FreeLocal,High Income Families,17.000000,83.390000,2.000000,1.000000
3487.000000,CC,Budget,High Income Families,3.000000,5.010000,1.000000,2.000000
3488.000000,Auto,FreeLocal,Married No Kids,26.000000,106.500000,1.000000,10.000000
3495.000000,CC,Budget,High Income Families,21.000000,82.430000,2.000000,11.000000
3497.000000,CC,Budget,High Income Families,3.000000,5.350000,2.000000,6.000000
3498.000000,CC,FreeLocal,High Income Families,22.000000,99.730000,2.000000,4.000000
3503.000000,Auto,Budget,Married No Kids,5.000000,9.510000,2.000000,7.000000
3505.000000,CC,Budget,High Income Families,27.000000,106.300000,1.000000,14.000000
3508.000000,CC,FreeLocal,High Income Families,22.000000,96.430000,3.000000,7.000000
3512.000000,CC,Budget,High Income Families,6.000000,6.870000,1.000000,11.000000
3513.000000,CC,FreeLocal,High Income Families,9.000000,13.240000,3.000000,15.000000
3516.000000,CC,Budget,High Income Families,6.000000,25.490000,2.000000,2.000000
3522.000000,CH,FreeLocal,Low Value and No Kids,18.000000,76.070000,2.000000,3.000000
3523.000000,CC,Budget,High Income Families,21.000000,85.960000,1.000000,11.000000
3524.000000,CH,Budget,Low Value and No Kids,8.000000,37.150000,1.000000,2.000000
3525.000000,Auto,Budget,Married No Kids,6.000000,9.010000,1.000000,10.000000
3526.000000,CC,FreeLocal,High Income Families,9.000000,40.910000,4.000000,2.000000
3527.000000,CC,Budget,High Income Families,6.000000,8.960000,3.000000,9.000000
3529.000000,CH,Budget,Low Value and No Kids,29.000000,117.260000,1.000000,10.000000
3532.000000,CC,Budget,High Income Families,22.000000,87.400000,3.000000,11.000000
3535.000000,CH,FreeLocal,Low Value and No Kids,4.000000,8.760000,1.000000,7.000000
3538.000000,CC,FreeLocal,High Income Families,3.000000,15.200000,4.000000,0.000000
3539.000000,Auto,FreeLocal,Married No Kids,18.000000,60.350000,3.000000,14.000000
3540.000000,CH,Budget,Low Value and No Kids,6.000000,5.210000,3.000000,12.000000
3541.000000,CC,FreeLocal,High Income Families,25.000000,97.050000,4.000000,14.000000
3542.000000,CC,Budget,High Income Families,14.000000,40.070000,4.000000,15.000000
3544.000000,CC,Budget,High Income Families,8.000000,9.020000,2.000000,15.000000
3545.000000,CC,Budget,High Income Families,11.000000,40.230000,4.000000,7.000000
3546.000000,Auto,Budget,Married No Kids,7.000000,10.740000,1.000000,12.000000
3547.000000,CC,FreeLocal,High Income Families,29.000000,126.550000,3.000000,8.000000
3550.000000,CH,Budget,Low Value and No Kids,26.000000,114.200000,2.000000,8.000000
3551.000000,CC,Budget,High Income Families,3.000000,6.210000,3.000000,4.000000
3552.000000,CC,Budget,High Income Families,22.000000,87.460000,3.000000,11.000000
3554.000000,CC,FreeLocal,High Income Families,2.000000,11.520000,4.000000,0.000000
3555.000000,CH,FreeLocal,Low Value and No Kids,31.000000,136.470000,1.000000,9.000000
3556.000000,CH,Budget,Low Value and No Kids,4.000000,13.740000,1.000000,4.000000
3559.000000,CC,Budget,High Income Families,46.000000,206.080000,3.000000,12.000000
3565.000000,CC,FreeLocal,High Income Families,12.000000,46.420000,4.000000,6.000000
3566.000000,CC,Budget,High Income Families,12.000000,32.190000,3.000000,13.000000
3569.000000,CC,Budget,High Income Families,7.000000,13.940000,3.000000,10.000000
3570.000000,CC,Budget,High Income Families,10.000000,38.960000,2.000000,5.000000
3571.000000,CC,Budget,High Income Families,3.000000,6.330000,2.000000,5.000000
3572.000000,Auto,FreeLocal,Married No Kids,14.000000,49.920000,4.000000,9.000000
3573.000000,CC,Budget,High Income Families,40.000000,178.360000,4.000000,11.000000
3577.000000,CC,FreeLocal,High Income Families,7.000000,22.900000,3.000000,6.000000
3580.000000,CC,Budget,High Income Families,8.000000,25.660000,3.000000,7.000000
3582.000000,CH,Budget,Low Value and No Kids,12.000000,39.330000,3.000000,10.000000
3587.000000,CC,Budget,High Income Families,29.000000,104.640000,2.000000,15.000000
3591.000000,Auto,Budget,Married No Kids,13.000000,40.480000,4.000000,11.000000
3592.000000,CC,Budget,High Income Families,6.000000,10.340000,4.000000,8.000000
3593.000000,CC,Budget,High Income Families,3.000000,11.190000,2.000000,2.000000
3594.000000,CC,FreeLocal,High Income Families,41.000000,179.930000,4.000000,13.000000
3596.000000,Auto,Budget,Married No Kids,17.000000,58.090000,1.000000,14.000000
3599.000000,CC,Budget,High Income Families,9.000000,20.260000,1.000000,11.000000
3602.000000,Auto,FreeLocal,Married No Kids,16.000000,52.220000,2.000000,15.000000
3603.000000,CC,Budget,High Income Families,17.000000,57.060000,1.000000,14.000000
3606.000000,CC,FreeLocal,High Income Families,10.000000,44.950000,4.000000,2.000000
3607.000000,Auto,Budget,Married No Kids,11.000000,34.910000,3.000000,11.000000
3611.000000,CH,Budget,Low Value and No Kids,10.000000,27.200000,3.000000,11.000000
3613.000000,CC,Budget,High Income Families,13.000000,58.080000,2.000000,3.000000
3618.000000,CC,FreeLocal,High Income Families,8.000000,13.010000,3.000000,13.000000
3623.000000,Auto,Budget,Married No Kids,10.000000,28.110000,3.000000,11.000000
3626.000000,CH,FreeLocal,Low Value and No Kids,10.000000,36.840000,4.000000,7.000000
3628.000000,CH,Budget,Low Value and No Kids,8.000000,8.790000,1.000000,15.000000
3631.000000,CC,Budget,High Income Families,10.000000,23.720000,1.000000,14.000000
3632.000000,CC,FreeLocal,High Income Families,8.000000,25.580000,4.000000,6.000000
3633.000000,CC,FreeLocal,High Income Families,5.000000,10.350000,3.000000,8.000000
3640.000000,CC,FreeLocal,High Income Families,14.000000,57.250000,4.000000,5.000000
3641.000000,CC,FreeLocal,High Income Families,8.000000,10.620000,4.000000,15.000000
3643.000000,Auto,Budget,Married No Kids,21.000000,95.100000,1.000000,6.000000
3644.000000,CC,Budget,High Income Families,4.000000,22.150000,1.000000,0.000000
3645.000000,CC,FreeLocal,High Income Families,12.000000,32.090000,3.000000,13.000000
3649.000000,Auto,FreeLocal,Married No Kids,24.000000,90.180000,3.000000,15.000000
3650.000000,CC,Budget,High Income Families,17.000000,70.650000,1.000000,8.000000
3653.000000,Auto,FreeLocal,Married No Kids,15.000000,63.280000,2.000000,3.000000
3654.000000,Auto,FreeLocal,Married No Kids,7.000000,30.950000,4.000000,3.000000
3655.000000,CH,FreeLocal,Low Value and No Kids,5.000000,8.850000,2.000000,9.000000
3656.000000,CC,Budget,High Income Families,32.000000,144.660000,1.000000,7.000000
3657.000000,CC,Budget,High Income Families,21.000000,93.610000,3.000000,5.000000
3658.000000,Auto,FreeLocal,Married No Kids,35.000000,151.610000,1.000000,11.000000
3659.000000,CC,FreeLocal,High Income Families,5.000000,8.970000,4.000000,8.000000
3660.000000,Auto,FreeLocal,Married No Kids,5.000000,11.650000,1.000000,7.000000
3662.000000,Auto,Budget,Married No Kids,56.000000,252.530000,3.000000,13.000000
3663.000000,CC,FreeLocal,High Income Families,7.000000,26.690000,4.000000,2.000000
3664.000000,CC,Budget,High Income Families,11.000000,39.620000,3.000000,9.000000
3667.000000,CC,FreeLocal,High Income Families,25.000000,103.520000,4.000000,11.000000
3668.000000,CC,Budget,High Income Families,54.000000,258.290000,4.000000,2.000000
3671.000000,CH,Budget,Low Value and No Kids,22.000000,80.470000,3.000000,10.000000
3672.000000,CC,Budget,High Income Families,19.000000,91.040000,3.000000,2.000000
3673.000000,CC,Budget,High Income Families,3.000000,11.740000,2.000000,2.000000
3674.000000,Auto,Budget,Married No Kids,4.000000,7.750000,4.000000,6.000000
3675.000000,CC,Budget,High Income Families,35.000000,163.410000,1.000000,6.000000
3676.000000,CC,FreeLocal,High Income Families,6.000000,22.820000,2.000000,4.000000
3677.000000,CC,Budget,High Income Families,56.000000,256.700000,2.000000,11.000000
3678.000000,CC,FreeLocal,High Income Families,28.000000,113.480000,2.000000,14.000000
3679.000000,CH,FreeLocal,Low Value and No Kids,20.000000,73.040000,2.000000,12.000000
3680.000000,CC,Budget,High Income Families,19.000000,91.040000,3.000000,2.000000
3681.000000,CC,Budget,High Income Families,3.000000,11.740000,1.000000,2.000000
3682.000000,CC,Budget,High Income Families,6.000000,29.900000,4.000000,1.000000
3683.000000,CC,Budget,High Income Families,25.000000,104.730000,3.000000,9.000000
3684.000000,Auto,FreeLocal,Married No Kids,9.000000,25.180000,1.000000,9.000000
3685.000000,CC,FreeLocal,High Income Families,9.000000,17.710000,3.000000,13.000000
3686.000000,CC,Budget,High Income Families,35.000000,163.410000,2.000000,6.000000
3687.000000,CH,FreeLocal,Low Value and No Kids,20.000000,73.040000,3.000000,12.000000
3688.000000,CC,Budget,High Income Families,19.000000,91.040000,4.000000,2.000000
3689.000000,CC,Budget,High Income Families,3.000000,11.740000,1.000000,2.000000
3690.000000,Auto,Budget,Married No Kids,24.000000,116.140000,2.000000,1.000000
3692.000000,CC,Budget,High Income Families,23.000000,112.720000,1.000000,0.000000
3694.000000,Auto,FreeLocal,Married No Kids,27.000000,118.000000,2.000000,10.000000
3695.000000,CH,Budget,Low Value and No Kids,9.000000,27.290000,4.000000,9.000000
3696.000000,CC,Budget,High Income Families,35.000000,163.410000,4.000000,6.000000
3697.000000,Auto,FreeLocal,Married No Kids,9.000000,32.430000,1.000000,5.000000
3698.000000,CC,FreeLocal,High Income Families,43.000000,192.530000,2.000000,11.000000
3699.000000,CH,FreeLocal,Low Value and No Kids,20.000000,73.040000,2.000000,12.000000
3700.000000,CH,Budget,Low Value and No Kids,19.000000,77.000000,1.000000,4.000000
3701.000000,CC,Budget,High Income Families,19.000000,91.040000,4.000000,2.000000
3702.000000,CC,Budget,High Income Families,3.000000,11.740000,1.000000,2.000000
3703.000000,CC,Budget,High Income Families,19.000000,91.040000,3.000000,2.000000
3704.000000,CC,Budget,High Income Families,8.000000,19.780000,2.000000,10.000000
3705.000000,CC,Budget,High Income Families,3.000000,11.740000,2.000000,2.000000
3706.000000,CC,Budget,High Income Families,35.000000,163.410000,1.000000,6.000000
3707.000000,CC,Budget,High Income Families,4.000000,6.740000,1.000000,8.000000
3708.000000,CH,FreeLocal,Low Value and No Kids,20.000000,73.040000,2.000000,12.000000
3709.000000,CC,Budget,High Income Families,19.000000,91.040000,3.000000,2.000000
3710.000000,Auto,FreeLocal,Married No Kids,25.000000,106.100000,2.000000,9.000000
3711.000000,CH,FreeLocal,Low Value and No Kids,9.000000,37.730000,2.000000,4.000000
3712.000000,CC,Budget,High Income Families,3.000000,11.740000,1.000000,2.000000
3713.000000,CH,FreeLocal,Low Value and No Kids,5.000000,12.580000,3.000000,6.000000
3714.000000,Auto,Budget,Married No Kids,11.000000,50.500000,1.000000,1.000000
3715.000000,CC,Budget,High Income Families,40.000000,163.410000,2.000000,6.000000
3716.000000,CH,FreeLocal,Low Value and No Kids,20.000000,73.040000,3.000000,12.000000
3717.000000,CC,Budget,High Income Families,19.000000,91.040000,4.000000,2.000000
3718.000000,CC,Budget,High Income Families,3.000000,11.740000,1.000000,2.000000
3719.000000,CC,Budget,High Income Families,27.000000,163.410000,4.000000,6.000000
3720.000000,CC,FreeLocal,High Income Families,6.000000,8.530000,3.000000,5.000000
3721.000000,CH,FreeLocal,Low Value and No Kids,20.000000,73.040000,2.000000,12.000000
3722.000000,CC,Budget,High Income Families,19.000000,91.040000,4.000000,2.000000
3723.000000,CC,Budget,High Income Families,3.000000,11.740000,1.000000,2.000000
